step,time,phase,load,energy,delta_energy,mass,mass_error,W_ext_step,W_ext_cumul,D_pred,D_inferred,snes_it,converged_reason
116,0.11600000000000009,ramp,11.6,0.07080168598615694,0.00023143293914693053,1.0101956606388127,0.01019566063881272,0.00021577014433217428,0.06060781729526888,1.7943580063599785e-05,-0.015662794814756246,2,2
117,0.11700000000000009,ramp,11.7,0.07284446908525563,0.002042783099098694,1.0103536017033103,0.010353601703310344,0.0018848746224678654,0.062492691917736744,1.8168612565584082e-05,-0.15790847663082855,2,2
118,0.11800000000000009,ramp,11.8,0.07308323885361187,0.00023876976835623953,1.0103695435851439,0.010369543585143859,0.00022284648139407062,0.06271553839913081,1.8395593744400796e-05,-0.015923286962168916,2,2
119,0.11900000000000009,ramp,11.9,0.07515455877694324,0.0020713199233313717,1.010527179147325,0.010527179147324928,0.001913717351971855,0.06462925575110266,1.862232493179294e-05,-0.15760257135951672,2,2
120,0.12000000000000009,ramp,12.0,0.07540076461857441,0.0002462058416311669,1.0105433811042708,0.010543381104270777,0.00023002294099799768,0.06485927869210066,1.8850996323748988e-05,-0.0161829006331692,2,2
121,0.1210000000000001,ramp,12.1,0.07750052293397293,0.00209975831539852,1.0107007125337435,0.010700712533743495,0.0019424602833955126,0.06680173897549617,1.907940994692729e-05,-0.15729803200300738,2,2
122,0.1220000000000001,ramp,12.2,0.07775426345602492,0.00025374052205198727,1.0107171736801468,0.010717173680146796,0.00023729889683496406,0.06703903787233113,1.9309754887598585e-05,-0.016441625217023213,2,2
123,0.1230000000000001,ramp,12.3,0.07988236234181884,0.0021280988857939193,1.0108742023323594,0.010874202332359362,0.001971104041323161,0.06901014191365429,1.953983433533996e-05,-0.15699484447075823,2,2
124,0.1240000000000001,ramp,12.4,0.08014373552512456,0.000261373183305727,1.010890921779125,0.010890921779125096,0.00024467372597084864,0.06925481563962514,1.9771836238547017e-05,-0.016699457334878366,2,2
125,0.12500000000000008,ramp,12.5,0.08230007776961953,0.0021563422444949715,1.0110476489983364,0.011047648998336435,0.0019996492468867216,0.07125446488651187,2.00035651367258e-05,-0.15669299760824987,2,2
126,0.12600000000000008,ramp,12.6,0.08256918097360161,0.000269103203982074,1.011064625854461,0.011064625854461108,0.00025214680887499874,0.07150661169538687,2.023720772953224e-05,-0.01695639510707525,2,2
127,0.12700000000000009,ramp,12.7,0.08475366997256198,0.002184488998960371,1.0112210529746384,0.01122105297463838,0.0020280965178087864,0.07353470821319566,2.0470570048069155e-05,-0.15639248115158472,2,2
128,0.12800000000000009,ramp,12.8,0.08503059993922539,0.0002769299666634112,1.0112382863478409,0.011238286347840853,0.00025971752940910127,0.07379442574260477,2.0705837420018758e-05,-0.017212437254309917,2,2
129,0.1290000000000001,ramp,12.9,0.08724313969294113,0.002212539753715742,1.0113944146931222,0.01139441469312219,0.002056446468426453,0.07585087221103122,2.094081749528995e-05,-0.1560932852892891,2,2
130,0.1300000000000001,ramp,13.0,0.08752799255058631,0.0002848528576451792,1.0114119036901192,0.01141190369011924,0.00026738527480909787,0.07611825748584032,2.1177694105976953e-05,-0.01746758283608133,2,2
131,0.1310000000000001,ramp,13.1,0.08976848766082467,0.0022404951102383552,1.0115677345750687,0.011567734575068656,0.0020846997097119014,0.07820295719555222,2.1414276640594735e-05,-0.15579540052645383,2,2
132,0.1320000000000001,ramp,13.2,0.09006135892764812,0.0002928712668234523,1.011585478301853,0.01158547830185297,0.0002751494356690509,0.07847810663122126,2.1652747314562777e-05,-0.017721831154401436,2,2
133,0.1330000000000001,ramp,13.3,0.09232971459455262,0.0022683556669045035,1.0117410130318045,0.011741013031804526,0.002112856849290525,0.08059096348051178,2.18909173696242e-05,-0.15549881761397868,2,2
134,0.1340000000000001,ramp,13.4,0.09263069918220605,0.00030098458765343006,1.0117590105938559,0.011759010593855868,0.0002830094059207858,0.08087397288643257,2.2130967286801976e-05,-0.017975181732644275,2,2
